subject_id,game_master,treatment,session,ll_E,post_E,ll_L1,post_L1,ll_L2,post_L2,ll_L3,post_L3,ll_D1,post_D1,ll_D2,post_D2,ll_S,post_S,t_hat,posterior_entropy,max_posterior,w_deep,cat,margin_L1_L2,margin_L2_L3
01_02,6,Baseline,1,-82.67072207005222,7.043283390878284e-09,-63.89960674090316,0.9999239472881509,-86.05818650822012,2.380225204674138e-10,-73.39140770840568,7.54623257373067e-05,-79.17197564343697,2.3294931059616335e-07,-79.79995562829987,1.2431776317093647e-07,-79.20297978041076,2.2583773210116919e-07,L1,0.0008014569276474661,0.9999239472881509,7.581976253849016e-05,shallow,0.9999239470501284,-7.546208771478624e-05
01_02,7,Baseline,1,-83.88738021487242,2.1356188175579356e-09,-63.92289546545332,0.999975361749493,-86.9430323524947,1.0057056197433496e-10,-74.60806585322587,2.2881198145455393e-05,-80.12029176454753,9.237393954384008e-08,-81.01344111038449,3.781461066455814e-08,-77.25310275119442,1.6246276217399434e-06,L1,0.0002929721191677402,0.999975361749493,2.4545876567239428e-05,shallow,0.9999753616489224,-2.288109757489342e-05
01_02,8,Baseline,1,-83.88738021487242,2.1356188175579356e-09,-63.92289546545332,0.999975361749493,-86.9430323524947,1.0057056197433496e-10,-74.60806585322587,2.2881198145455393e-05,-80.12029176454753,9.237393954384008e-08,-81.01344111038449,3.781461066455814e-08,-77.25310275119442,1.6246276217399434e-06,L1,0.0002929721191677402,0.999975361749493,2.4545876567239428e-05,shallow,0.9999753616489224,-2.288109757489342e-05
01_02,9,Baseline,1,-81.59149211448937,2.0501407536602518e-10,-59.283554062514575,0.9999955731595147,-84.26714454324792,1.4117655939661261e-11,-71.73543498533675,3.9103434471746466e-06,-76.62168490798092,2.9521846973551756e-08,-78.02381336696921,7.2645191355335605e-09,-73.83408922135865,4.794915402218715e-07,L1,6.074775853868182e-05,0.9999955731595147,4.397318638263357e-06,shallow,0.999995573145397,-3.9103293295187065e-06
01_02,10,Baseline,1,-81.06078450622974,1.186633311581942e-08,-62.81124689132577,0.999977018798992,-84.46072225442448,3.960429921372437e-10,-73.54073116700914,2.1889417499112688e-05,-76.94060149003589,7.306161774238736e-07,-78.2243782608,2.0237278886471363e-07,-78.54724477714818,1.465321663168508e-07,L1,0.00027381691844208,0.999977018798992,2.2250584830402207e-05,shallow,0.9999770184029491,-2.188902145612055e-05
01_02,11,Baseline,1,-83.42226433269197,8.689041639080831e-10,-62.55848388947836,0.9999921633097415,-86.1445704392727,5.710700161733311e-11,-74.35078423268246,7.5625041947856914e-06,-80.59043309736734,1.4750969247715989e-08,-82.5237369411542,2.1340145020091546e-09,-77.73510040469358,2.563750688668665e-07,L1,0.00010123501830560112,0.9999921633097415,7.821939289320092e-06,shallow,0.9999921632526345,-7.562447087784074e-06
01_02,12,Baseline,1,-80.78750907394534,4.6724764284201286e-08,-63.908553697437476,0.9999638487969331,-84.29921941649474,1.3945390994655118e-09,-74.62764099767672,2.2117897134183726e-05,-77.48612396678222,1.2685875760842512e-06,-78.39133043156576,5.130908633166617e-07,-75.22230463660611,1.2203508189743438e-05,L1,0.00043677539722603866,0.9999638487969331,3.4882615490627495e-05,shallow,0.999963847402394,-2.211650259508426e-05
01_02,13,Baseline,1,-82.90773943104884,6.876995247107172e-09,-64.11266379559599,0.9999916177502166,-87.48268069453822,7.088053361532546e-11,-75.95876823979492,7.166359115872933e-06,-79.90173424496224,1.3896012275209296e-07,-81.22444981461797,3.702048602004444e-08,-77.89573539072757,1.0329621829860604e-06,L1,0.0001104715631370328,0.9999916177502166,8.24328966065976e-06,shallow,0.9999916176793361,-7.166288235339318e-06
01_02,14,Baseline,1,-80.68559258148012,5.780894485044802e-10,-59.414305207730436,0.9999948697313878,-84.49304263533041,1.2836318783440854e-11,-71.62556321435682,4.974114779731301e-06,-76.76830621640613,2.9057008131972454e-08,-78.03411113425102,8.194431024088817e-09,-75.36424521180179,1.1831146756511421e-07,L1,6.842699420058839e-05,0.9999948697313878,5.101211604087792e-06,shallow,0.9999948697185516,-4.974101943412517e-06
01_02,15,Baseline,1,-82.48926014408173,8.900704776366593e-09,-63.95213159612787,0.9999931729894075,-86.61862232387597,1.4324028877446902e-10,-75.98861030736096,5.924077742890375e-06,-80.92167862028471,4.267921295912502e-08,-82.09051167592679,1.326168340226672e-08,-77.9444345500786,8.379480083049089e-07,L1,9.098992455310483e-05,0.9999931729894075,6.784331379662692e-06,shallow,0.9999931728461672,-5.923934502601601e-06
01_02,16,Baseline,1,-84.96887807819925,8.42600610079678e-10,-64.07435829074365,0.9999917451500261,-85.97813349599629,3.071197251582254e-10,-75.9864630654299,6.708648590530432e-06,-78.8814767260349,3.7097665895899075e-07,-80.20419229569062,9.883221131903797e-08,-77.81731410406462,1.075242792706785e-06,L1,0.00011005759844647598,0.9999917451500261,7.883873314891493e-06,shallow,0.9999917448429063,-6.708341470805274e-06
01_03,1,Baseline,1,-78.24488266611536,0.002031288313699534,-75.55656765107051,0.029873901631167484,-74.04763689394994,0.13508659283417318,-75.28461212085442,0.03921035124489923,-78.15008320111002,0.0022332762865178595,-75.35105593348183,0.036689733019338595,-72.32700091240656,0.754874856670204,S,0.8620641288691322,0.754874856670204,0.9678928220823145,deep,-0.10521269120300569,0.09587624158927395
01_03,2,Baseline,1,-77.08204964226005,0.000311927448392888,-74.91730408848662,0.0027176319605044944,-72.61743044591404,0.027102732171221472,-73.8463610320414,0.007930403799187427,-76.08246475369457,0.0008475548120357553,-73.97459683147132,0.006975947462310475,-69.05628203283908,0.9541138023463475,S,0.24017297601741347,0.9541138023463475,0.9964348132274597,deep,-0.02438510021071698,0.019172328372034045
01_03,3,Baseline,1,-78.55050868029952,0.0011268637148002852,-78.00801883489501,0.0019385264948300874,-74.75239320551294,0.050277304631447056,-75.35195643303787,0.027604824207869978,-79.17317950010296,0.0006045732030053999,-75.59434372816321,0.021662946196254494,-71.87113087801987,0.8967849615517927,S,0.45438250863869706,0.8967849615517927,0.9974569003021645,deep,-0.04833877813661697,0.022672480423577078
01_03,4,Baseline,1,-79.33005765401946,0.0007941295721051924,-78.72745432266855,0.0014507703472926954,-74.946706208496,0.06361458726271947,-76.09364308760644,0.020204511567870873,-78.87320903315816,0.0012540019269618847,-76.25012524802789,0.017277822867808365,-72.30227380187813,0.8954041764552416,S,0.4466599853189373,0.8954041764552416,0.9972952277257455,deep,-0.06216381691542677,0.0434100756948486
01_03,5,Baseline,1,-79.23600759480135,0.0007642416549304141,-77.73776576258737,0.0034190768736366926,-74.97642360313316,0.05409343094129098,-76.03745534753972,0.018721657516875854,-78.90292642779532,0.0010663162264374438,-76.27984264266505,0.014691861699201343,-72.15672556927208,0.9072434150876274,S,0.414787462631654,0.9072434150876274,0.995514606899926,deep,-0.05067435406765429,0.03537177342441512
01_03,6,Baseline,1,-77.34301954723493,0.002923605196120083,-78.40764912999578,0.0010082215409244607,-73.08343555556674,0.20693433124934923,-74.14446729997329,0.071619670091528,-77.70467396502171,0.002036358356232505,-74.38685459509863,0.05620369280757624,-71.92469764541445,0.6592741207582694,S,0.987907392429758,0.6592741207582694,0.996955420102843,deep,-0.2059261097084248,0.13531466115782123
01_03,7,Baseline,1,-78.10357201159536,0.00024377879196831506,-74.69475302524783,0.00736931627968673,-73.51217571938155,0.024044402784918734,-74.90501976433372,0.005971858539330918,-75.45054594673391,0.0034609115553581355,-75.14423439672349,0.004701321125209609,-69.8311958487342,0.9542084109235275,S,0.24796438763392709,0.9542084109235275,0.989169772164955,deep,-0.016675086505232004,0.018072544245587817
01_03,8,Baseline,1,-78.10357201159536,0.00024377879196831506,-74.69475302524783,0.00736931627968673,-73.51217571938155,0.024044402784918734,-74.90501976433372,0.005971858539330918,-75.45054594673391,0.0034609115553581355,-75.14423439672349,0.004701321125209609,-69.8311958487342,0.9542084109235275,S,0.24796438763392709,0.9542084109235275,0.989169772164955,deep,-0.016675086505232004,0.018072544245587817
01_03,9,Baseline,1,-76.73930402449184,0.0011206234649303792,-75.45104477838635,0.004063905437396709,-74.6792208774128,0.008793108965509923,-73.20661841422401,0.038342954908390445,-76.84294468488481,0.0010102971900548443,-73.66848933738741,0.024160036471496726,-70.02609200832859,0.9225090735622209,S,0.36798129440674043,0.9225090735622209,0.9949257973725484,deep,-0.004729203528113214,-0.029549845942880522
01_03,10,Baseline,1,-75.62633384543251,0.005509704088426008,-77.42603741839834,0.0009110179705806899,-71.37922316379115,0.38514565942446977,-74.18704262059681,0.023238308424633165,-75.3665516736407,0.00714414463517616,-72.7045290896188,0.10234154224467368,-71.16803712987993,0.47570962321204063,S,1.1119484095112466,0.47570962321204063,0.9919448373942432,deep,-0.3842346414538891,0.3619073509998366
01_03,11,Baseline,1,-80.54976898341343,3.539768173120994e-05,-77.60026696847069,0.0006759697625717586,-71.39391864568022,0.3352046996440508,-76.76911477673723,0.001552001297642361,-76.45442796945345,0.002125978283519392,-74.44193245845432,0.01590649595074218,-70.74018605415316,0.6444994573797422,S,0.7437870528895361,0.6444994573797422,0.9971980519539088,deep,-0.334528729881479,0.3336526983464084
01_03,12,Baseline,1,-75.70241595562793,0.015357993066354126,-74.680411257232,0.042676173115841536,-72.63455924814069,0.3301320635324613,-74.4840162302128,0.05193722536767481,-79.56286046930116,0.0003234183947409417,-76.71441422766262,0.005582506044027327,-72.1169042590077,0.5539906204788999,S,1.0769839792092806,0.5539906204788999,0.9570004084894175,deep,-0.28745589041661973,0.27819483816478646
01_03,13,Baseline,1,-78.54077015005107,0.0031480548883434925,-77.65997294286909,0.007595697537680971,-75.46866298370435,0.06795814036036074,-76.28483527944276,0.03004570243528259,-79.3951658083665,0.0013396241747619054,-76.77208202323622,0.018457538783091264,-72.9173904103901,0.8714552418204791,S,0.5456995941196456,0.8714552418204791,0.9910646782875572,deep,-0.060362442822679774,0.03791243792507815
01_03,14,Baseline,1,-75.54227320608274,0.0025417262703652586,-75.29066463820234,0.003268895146297569,-74.12876887509569,0.010447344331665373,-72.95118100054415,0.03391765548995174,-76.4558253034103,0.0010194786680277738,-73.19356829566948,0.026616954357291504,-69.64836764178469,0.9221879457364007,S,0.37456548431141024,0.9221879457364007,0.9957116261856745,deep,-0.007178449185367804,-0.023470311158286364
01_03,15,Baseline,1,-78.97627596692351,0.0008195961350299866,-76.6454556395614,0.008430674233420522,-75.45858971688165,0.027625594272547616,-75.16179745682537,0.03717122467808357,-78.17339928611011,0.0018292994923535433,-75.69532777331005,0.02180206336979359,-71.97236144890964,0.902321547818771,S,0.4552983285426202,0.902321547818771,0.9897400262742257,deep,-0.019194920039127095,-0.009545630405535955
01_03,16,Baseline,1,-76.67163644430349,0.000563856876539884,-74.37070141771841,0.005629272424383707,-73.85736764718247,0.009405681978264673,-72.75102404701956,0.028436046195133527,-77.3074269096397,0.0002985716653548807,-74.68434312450944,0.004113764290495312,-69.240586436185,0.951552806569828,S,0.2507787627637512,0.951552806569828,0.9940721559102613,deep,-0.003776409553880966,-0.019030364216868854
01_04,1,Baseline,1,-74.34372344175735,1.104621197439225e-12,-46.81220540592514,0.9999993883542462,-76.31846092006879,1.533189311500183e-13,-61.178330905613606,5.765947762627442e-07,-65.80805757539231,5.6260807098563826e-09,-70.25431756374843,6.595075627250708e-11,-64.15591616885072,2.9357688244351512e-08,L1,9.512703270961221e-06,0.9999993883542462,6.060196732034968e-07,shallow,0.9999993883540929,-5.765946229438131e-07
01_04,2,Baseline,1,-76.89766649484014,9.570673600768824e-14,-46.92017880920088,0.9999999734156628,-79.67251192877043,5.968187313724106e-15,-64.52433727353815,2.2626173282348923e-08,-69.93183113081369,1.0142998603750135e-10,-73.46802839487557,2.954033438170453e-12,-66.29441657201248,3.853678117952047e-09,L1,5.019767128806243e-07,0.9999999734156628,2.6482907108662462e-08,shallow,0.9999999734156568,-2.262616731416161e-08
01_04,3,Baseline,1,-75.55185644068105,1.1305653021788937e-13,-45.74096803641145,0.9999999703941782,-78.60503054897097,5.3372676860481876e-15,-63.16714170143608,2.703391374151904e-08,-68.75262035802427,1.0142998573103148e-10,-72.07941867576899,3.642136452489009e-12,-65.56134548578709,2.466717595035662e-09,L1,5.520283172497114e-07,0.9999999703941782,2.9504391866805095e-08,shallow,0.9999999703941729,-2.7033908404251354e-08
01_04,4,Baseline,1,-76.8651461043007,1.0646054769931548e-13,-46.99414421408471,0.9999999676855257,-79.33308424185375,9.02353653990665e-15,-64.44256904590436,2.6439020623132714e-08,-68.98639058097919,2.8111805810868813e-10,-73.2689408855334,3.8815106170884254e-12,-65.99637016011734,5.5903386045613604e-09,L1,6.061504914782745e-07,0.9999999676855257,3.20333562223954e-08,shallow,0.9999999676855167,-2.6439011599596174e-08
01_04,5,Baseline,1,-76.96518356868252,4.347282331655444e-14,-46.19854317760343,0.9999999876810214,-79.55688916009082,3.2557751873563972e-15,-64.58046882943755,1.0395158540378304e-08,-69.21019549921625,1.014299874844358e-10,-73.49274580377046,1.4004848210774407e-12,-66.32245460985905,1.8209428062497583e-09,L1,2.4242024471874786e-07,0.9999999876810214,1.2217548560047644e-08,shallow,0.9999999876810182,-1.0395155284603118e-08
01_04,6,Baseline,1,-74.77135985953625,6.981985553993261e-13,-46.78108715939188,0.999999830866865,-77.36306545094455,5.228962278259902e-14,-62.38664512029128,1.6695222721537155e-07,-67.7111073748628,8.132192320579672e-10,-71.29892209462419,2.24925920227178e-11,-67.20837082193685,1.3444459636699626e-09,L1,2.819572493448567e-06,0.999999830866865,1.683199162592424e-07,shallow,0.9999998308668127,-1.6695217492574877e-07
01_04,7,Baseline,1,-75.98801800435643,2.1169238593991982e-13,-46.80437588394204,0.999999936724318,-78.24791129521913,2.2092560444011585e-14,-63.60330326511147,5.061957668616437e-08,-68.65942349597337,3.2245817587665256e-10,-72.51240757670882,6.841379276286969e-12,-65.01588438822066,1.2326572147397076e-08,L1,1.1453458401415643e-06,0.999999936724318,6.295322399778411e-08,shallow,0.9999999367242959,-5.061955459360392e-08
01_04,8,Baseline,1,-75.98801800435643,2.1169238593991982e-13,-46.80437588394204,0.999999936724318,-78.24791129521913,2.2092560444011585e-14,-63.60330326511147,5.061957668616437e-08,-68.65942349597337,3.2245817587665256e-10,-72.51240757670882,6.841379276286969e-12,-65.01588438822066,1.2326572147397076e-08,L1,1.1453458401415643e-06,0.999999936724318,6.295322399778411e-08,shallow,0.9999999367242959,-5.061955459360392e-08
01_04,9,Baseline,1,-75.92413642537225,8.712443428388592e-14,-45.852697429401424,0.9999999769649278,-79.06559891077058,3.765478295521705e-15,-63.69050713212085,1.7911735475664732e-08,-69.09108899230476,8.085274441631163e-11,-72.82226773449185,1.9376013446684446e-12,-64.95846676713518,5.040455606827081e-09,L1,4.4077687251877045e-07,0.9999999769649278,2.295421957374906e-08,shallow,0.999999976964924,-1.7911731710186435e-08
01_04,10,Baseline,1,-73.16142229571376,1.176243725735842e-12,-45.692727309814494,0.9999999477492653,-75.76560119714891,8.699950729176769e-14,-62.535968578894746,4.8425402235330986e-08,-65.47973322146173,2.5504246457428924e-09,-69.72334472712431,3.661301016996961e-11,-66.20327827619447,1.2370318221172274e-09,L1,9.446437007282476e-07,0.9999999477492653,4.970031031085121e-08,shallow,0.9999999477491782,-4.8425315235823697e-08
01_04,11,Baseline,1,-77.01737605389522,8.612834137681158e-14,-46.93443823968632,0.9999999447074595,-75.95497545027789,2.491958488892044e-13,-64.8404955762873,1.6730082480009463e-08,-67.63509089707394,1.0228707391216399e-09,-72.52822947575929,7.669334343327177e-12,-64.03252123854057,3.75315826604355e-08,L1,1.0179606756313866e-06,0.9999999447074595,5.426966979897856e-08,shallow,0.9999999447072102,-1.6729833284160573e-08
01_04,12,Baseline,1,-72.88814686342937,4.6316269233126186e-12,-46.7900341159262,0.9999998252752546,-75.60409835921917,3.0634501809142676e-13,-63.62287840956233,4.8931500377512874e-08,-66.02525569820806,4.428425396666136e-09,-69.8902968978901,9.282891350807591e-11,-62.71530461582848,1.2126705288990743e-07,L1,3.0170475274485067e-06,0.9999998252752546,1.7029632015286978e-07,shallow,0.9999998252749482,-4.8931194032494783e-08
01_04,13,Baseline,1,-75.00837722053286,6.816684270931312e-13,-46.99414421408471,0.9999999738756349,-78.78755963726265,1.557023292524406e-14,-64.95400565168052,1.585372317273085e-08,-68.44086597638808,4.850729672215467e-10,-72.72341628094229,6.69759845738928e-12,-65.43725725084991,9.77817414675682e-09,L1,5.017901487352743e-07,0.9999999738756349,2.563929215660508e-08,shallow,0.9999999738756193,-1.5853707602497927e-08
01_04,14,Baseline,1,-74.33893055976336,1.0532590393812302e-12,-46.75979866901688,0.9999999790281131,-78.51514690845345,1.6174373944430578e-14,-64.50255109824045,1.9697926703946304e-08,-69.7714509906297,1.014299866067714e-10,-73.41482807257336,2.653797654784863e-12,-67.32708085952987,1.1688070642569408e-09,L1,3.9694087894175957e-07,0.9999999790281131,2.0870456999271354e-08,shallow,0.9999999790280969,-1.969791052957236e-08
01_04,15,Baseline,1,-74.58989793356574,8.822632265623699e-13,-46.83361201461659,0.9999999783345326,-77.9235012666004,3.1465355691259747e-14,-64.98384771924655,1.3105475377761717e-08,-69.46081035171053,1.4898159236947152e-10,-73.58947814225112,2.3992470683892794e-12,-65.42773015312098,8.4076976806769e-09,L1,4.1932735530702305e-07,0.9999999783345326,2.151648603408926e-08,shallow,0.9999999783345012,-1.3105443912406026e-08
01_04,16,Baseline,1,-77.06951586768328,8.352109314776327e-14,-46.95583870923237,0.9999999760439225,-77.28301243872072,6.746457474134653e-14,-64.9817004773155,1.4841154703294144e-08,-67.42060845746074,1.2949810537841347e-09,-71.70315876201495,1.7880326660651938e-11,-65.62473587151882,7.801910586623018e-09,L1,4.6408228771101613e-07,0.9999999760439225,2.2661096602245704e-08,shallow,0.999999976043855,-1.4841087238719403e-08
01_05,1,Baseline,1,-76.20696366831639,0.0002863714409044506,-75.22661886095067,0.0007632873149473342,-69.52539759407225,0.22840046367122882,-75.28073037038243,0.0007230822736775012,-75.55319213534335,0.0005506289914315334,-73.79447399421062,0.003196396583713284,-68.31521179959661,0.7660797697240971,S,0.5769473146992763,0.7660797697240971,0.9986860836936211,deep,-0.22763717635628147,0.2276773813975513
01_05,2,Baseline,1,-77.7419472224997,0.0020474467593112884,-74.80085157432667,0.03877164505060681,-72.92797048367387,0.25228774275827176,-77.60777723940748,0.002341433893549612,-78.65800619186525,0.0008191685342803371,-75.98922532643829,0.01181435632512392,-71.91907300593762,0.6919182066788563,S,0.8133995935716898,0.6919182066788563,0.9604091864151129,deep,-0.21351609770766494,0.24994630886472216
01_05,3,Baseline,1,-77.99735923803979,0.0012604498301639212,-75.22286287123643,0.020205705845528863,-72.39422979377414,0.34192728913255743,-77.8518037370046,0.001457939542027075,-79.08001748877501,0.0004269067876789114,-76.2018376770309,0.007591204134542584,-71.78767324287192,0.6271305047275013,S,0.796699394659621,0.6271305047275013,0.9793673873667923,deep,-0.32172158328702855,0.3404693495905304
01_05,4,Baseline,1,-78.77690821175973,0.0010473362597198288,-75.94229835900997,0.017829598226286065,-72.5885427967572,0.5101044253234099,-78.59349039157317,0.0012581820548304766,-78.78004702183021,0.0010440540239726982,-76.85761919689557,0.007138759774094828,-72.68850797384194,0.4615776443376861,L2,0.8300544164359347,0.5101044253234099,0.9811263477497413,deep,-0.4922748270971239,0.5088462432685794
01_05,5,Baseline,1,-78.87694567614155,0.0008174756513757845,-75.1466973225287,0.0340801189648873,-72.81234771499426,0.35180034052136344,-78.73139017510634,0.0009455593140348283,-79.00385194006726,0.0007200458238005486,-77.08142411513263,0.004923341172416832,-72.26735545772402,0.6067131185521213,S,0.8296231923404196,0.6067131185521213,0.9651998352113123,deep,-0.31772022155647617,0.3508547812073286
01_05,6,Baseline,1,-75.03337801639611,0.0007534137506951884,-72.52679716491876,0.00923905972495111,-68.96878005524883,0.32423132554709416,-74.88782251536091,0.0008714600711260431,-75.22423541341499,0.0006225084170373164,-73.2378564553872,0.004537521004350357,-68.25838432461232,0.6597447114847459,S,0.7234834145427571,0.6597447114847459,0.9901384318580116,deep,-0.31499226582214307,0.3233598654759681
01_05,7,Baseline,1,-77.55042256933564,0.0003728527030544178,-71.90959706158925,0.10503080335687325,-71.15401230764274,0.22359545763527156,-77.40486706830045,0.00043127198411698815,-75.35738393540596,0.0033416570229535814,-75.75172834559118,0.002252683987063708,-70.06410087705407,0.6649752733106664,S,0.881996539875548,0.6649752733106664,0.891627539620173,deep,-0.11856465427839831,0.22316418565115456
01_05,8,Baseline,1,-77.55042256933564,0.0003728527030544178,-71.90959706158925,0.10503080335687325,-71.15401230764274,0.22359545763527156,-77.40486706830045,0.00043127198411698815,-75.35738393540596,0.0033416570229535814,-75.75172834559118,0.002252683987063708,-70.06410087705407,0.6649752733106664,S,0.881996539875548,0.6649752733106664,0.891627539620173,deep,-0.11856465427839831,0.22316418565115456
01_05,9,Baseline,1,-77.83589853283128,0.0026755320545863853,-74.80085157432667,0.05565629661188822,-72.321057465674,0.6644697317076577,-77.84142847778965,0.002660777343560358,-78.88474543315577,0.0009373498997930229,-76.41094604585402,0.011123953391500373,-73.24988577532295,0.2624763589910139,L2,0.8716693960050345,0.6644697317076577,0.9434063534883187,deep,-0.6088134350957695,0.6618089543640973
01_05,10,Baseline,1,-75.2672719267727,0.0034603982840102836,-74.44679393113985,0.007860590171566264,-69.700366084652,0.9053209625273816,-78.82185268416245,9.894441373500117e-05,-76.68052420841202,0.0008420898264301882,-74.282460656486,0.009264546989448869,-72.2161097573194,0.07315246778742764,L2,0.3893035076683703,0.9053209625273816,0.9912973200020034,deep,-0.8974603723558153,0.9052220181136466
01_05,11,Baseline,1,-76.25073033567561,0.007251192131297748,-72.6801482452132,0.25768759463512503,-72.4128781445797,0.336641335870596,-75.78897278255772,0.01150663056827387,-78.56027760051238,0.0007200883417782227,-76.05285890433349,0.008837794182043722,-72.29870886866036,0.37735536427088545,S,1.2177995501146686,0.37735536427088545,0.7415923170230968,deep,-0.078953741235471,0.32513470530232214
01_05,12,Baseline,1,-77.09014174936722,0.0010124347090831702,-71.3129927227737,0.32685186618742496,-72.4113585960008,0.10897747248610291,-75.01387516964053,0.008073802918964998,-77.3347356983743,0.0007927590767380501,-75.82743424481107,0.0035789359573580697,-70.79128647282036,0.5507127286643279,S,1.0072949537702982,0.5507127286643279,0.672355374735837,deep,0.21787439370132206,0.10090366956713792
01_05,13,Baseline,1,-77.66737629385152,0.004166858348033603,-75.19506139315035,0.049376631159197215,-72.7902551580257,0.5469095837316064,-79.10492699734931,0.0009896654271087317,-78.98175938309872,0.0011193848225923481,-77.05933155816408,0.007653837023536527,-73.128945811114,0.38978403948792517,L2,0.9204064026132364,0.5469095837316064,0.9495039840182105,deep,-0.49753295257240915,0.5459199183044976
01_05,14,Baseline,1,-74.79503624022311,0.0012126008396464059,-71.34098353294436,0.03835251916214044,-69.63564270375798,0.21106392370776725,-74.86876573371117,0.0011264127364799263,-75.19813815048293,0.0008103132293458841,-73.21879967373746,0.005865009333980358,-68.37903523744134,0.7415692209906398,S,0.7268104864584731,0.7415692209906398,0.9608371676085138,deep,-0.1727114045456268,0.20993751097128732
01_05,15,Baseline,1,-79.49060790446325,0.0001778292190161,-72.79281829610336,0.14415051192006859,-72.67343375322307,0.16242924933608674,-76.59416338099264,0.0032204235574614065,-77.0127558949827,0.00211894935060139,-75.23534034237828,0.012532633583988663,-71.24841498588201,0.6753704030327771,S,0.927447547669205,0.6753704030327771,0.85373053872933,deep,-0.018278737416018154,0.15920882577862533
01_05,16,Baseline,1,-77.91379659534286,0.001452970318459034,-74.83651147435816,0.031528600226557964,-71.60595237342362,0.7974779445459543,-78.06514044318484,0.0012489036778744085,-78.28174627811121,0.001005676323464695,-76.35931845317658,0.0068763507623787285,-73.20967629380297,0.1604095541453109,L2,0.6420402603901383,0.7974779445459543,0.9674657234499774,deep,-0.7659493443193963,0.7962290408680799
01_06,1,Baseline,1,-70.90837427403909,0.04533455993832237,-68.56941680147406,0.4701384034263326,-70.2008221761999,0.09198465337599919,-71.0127457264206,0.04084147878137747,-73.04946308090463,0.005328026182182732,-71.6963878640957,0.02061576478841321,-68.93629187511628,0.32575711350737224,L1,1.3184640531483078,0.4701384034263326,0.5245335703914845,shallow,0.3781537500503334,0.05114317459462172
01_06,2,Baseline,1,-70.74509199672326,0.06176020538003342,-71.97687810594812,0.01801983547382362,-68.23687503826426,0.7586011836969256,-71.58330050686656,0.02671033905621369,-72.2628222892485,0.013538384383842571,-71.72706330818446,0.02313364195393148,-70.28097430675444,0.09823641005522958,L2,0.9240160438083617,0.7586011836969256,0.9684417801423337,deep,-0.7405813482231021,0.731890844640712
01_06,3,Baseline,1,-68.33180056276473,0.29451837957646637,-71.86514871295815,0.008601987320807754,-68.23687503826426,0.3238456246358426,-69.15862355496503,0.1288331837595062,-72.15109289625853,0.006462712214171206,-69.27097220927843,0.11514241621644669,-69.20825005422923,0.1225956962767591,L2,1.5688591226053328,0.3238456246358426,0.984935300465021,deep,-0.31524363731503485,0.1950124408763364
01_06,4,Baseline,1,-69.83917774998429,0.34757063700421414,-72.05084351083195,0.038065263817881584,-69.8383225873466,0.3478679935529225,-70.96779158933305,0.11243261641056536,-73.25825697541302,0.01138035576911889,-71.33388827524239,0.07796479596644881,-71.52010108177053,0.06471833747884875,L2,1.53180222908897,0.3478679935529225,0.9505543804129997,deep,-0.30980272973504097,0.23543537714235718
01_06,5,Baseline,1,-69.7451276907662,0.23047443462663983,-72.32272385415013,0.017506001766505512,-69.1887336493841,0.40203292368720506,-70.5719506829665,0.10081800406080599,-72.60866803745053,0.013152338781530827,-70.6842993372799,0.09010433684034597,-70.20226420662108,0.14591196023696676,L2,1.5613960352419947,0.40203292368720506,0.9693416594519635,deep,-0.38452692192069954,0.30121491962639907
01_06,6,Baseline,1,-67.55130398161992,0.2603865058662722,-72.90526783593857,0.0012314634192108296,-66.99490994023783,0.4542106737855639,-68.37812697382023,0.11390264542065857,-71.10957991309708,0.0074178640861052875,-68.49047562813362,0.10179850737572181,-69.00173953999995,0.061052340046467354,L2,1.4041921790456444,0.4542106737855639,0.9913506724946838,deep,-0.4529792103663531,0.3403080283649053
01_06,7,Baseline,1,-68.0110207844005,0.1443878518762131,-68.2898647464511,0.10925221764590894,-67.12281444247279,0.3509730488330434,-68.8378437766008,0.06316056295080515,-68.55461623322944,0.08383978413214803,-68.94701976817865,0.056628031050741885,-67.72728709291127,0.19175850351113946,L2,1.750372979929714,0.3509730488330434,0.806907998221943,deep,-0.2417208311871345,0.2878124858822383
01_06,8,Baseline,1,-68.76796212644012,0.20183036496115822,-72.92855656048874,0.003148207153295907,-67.87975578451241,0.490602343736187,-69.59478511864043,0.08828803327888077,-72.05789603420764,0.0075194549809901754,-69.70396111021826,0.07915663281563155,-69.21205664845051,0.1294549630738563,L2,1.4069878654835897,0.490602343736187,0.9893323378657138,deep,-0.4874541365828911,0.40231431045730626
01_06,9,Baseline,1,-67.63659916765648,0.482219072835253,-70.90939672614866,0.018276223636682253,-69.7649247798633,0.0574016418481803,-68.61450760585035,0.18136110164872482,-71.42208015073957,0.010945380943985247,-68.94633988820182,0.1301461172622772,-69.0304230122611,0.11965046182489733,E,1.4673579440440792,0.482219072835253,0.9707783954193328,deep,-0.03912541821149805,-0.12395945980054451
01_06,10,Baseline,1,-65.94136641779744,0.3039516379123771,-71.81690798636119,0.0008532753637176612,-65.3974456864422,0.5236320977976658,-68.5274504324237,0.022891933241601322,-68.878205759696,0.016119492614206598,-66.91489826063375,0.11481667892090992,-68.78270146483715,0.017734884149521637,L2,1.1797950409280078,0.5236320977976658,0.9830272320220758,deep,-0.5227788224339481,0.5007401645560645
